"ID_TRAIN","NB_EMPT","R_ATD","DUREE","PRT_VAL","AGE_D","REV_BT","REV_NET","TYP_RES","ST_EMPL","MNT_EPAR","NB_ER_6MS","NB_ER_12MS","NB_DEC_12MS","NB_OPER","NB_COUR","NB_INTR_1M","NB_INTR_12M","PIR_DEL","NB_DEL_30","NB_DEL_60","NB_DEL_90","MNT_PASS","MNT_ACT","MNT_AUT_REN","MNT_UTIL_REN","NB_SATI","TYP_FIN","MNT_DEMANDE","target_0"
43061,1,0.4,3,1,24,23000,18000,"L","R",15774,0,0,0,3,3,0,0,0,1,0,0,24740,15774,12000,11999,1,"AUTO",12400,0
763456,1,0.21,3,1,66,73000,52000,"P","R",41060,0,0,0,5,1,0,0,0,0,0,0,125050,989355,6000,454,5,"AUTO",17400,0
413380,1,0.53,3,0.68,56,64000,51000,"L","R",138318,0,0,0,5,3,0,0,0,0,0,0,293155,298694,1000,149,4,"AUTO",38500,0
930500,1,0.37,6,1,27,67000,61000,"P","P",553,0,0,0,3,2,0,0,0,0,0,0,2289,3442,500,0,3,"AUTO",28600,0
405284,1,0.6,4,1,47,64000,36000,"L","R",7462,0,0,0,11,11,0,0,0,0,0,0,1871,7462,3500,286,9,"AUTO",38900,0
71257,1,0.33,6,0.95,58,30000,25000,"L","R",51469,0,0,0,7,2,0,0,0,0,0,0,9943,51469,7000,173,5,"AUTO",13500,0
860468,2,0.25,5,0.89,48,120000,92000,"L","R",4285,0,1,0,8,7,0,0,0,0,0,0,216336,375514,4000,0,7,"AUTO",11700,0
644368,1,0.21,4,1,29,40000,26000,"A","P",137383,0,0,0,8,6,0,0,0,0,0,0,2506,222964,5500,5500,7,"AUTO",28100,0
345620,2,0.36,6,1,19,20000,11000,"A","T",444,0,0,0,3,0,0,0,0,0,0,1,22305,444,0,0,3,"AUTO",34900,0
255612,1,0.29,2,0.74,28,98000,66000,"A","P",44655,0,0,0,13,1,0,0,0,0,0,0,4899,44655,13000,12999,12,"AUTO",14900,0
171774,1,0.55,5,1,23,61000,41000,"L","R",10149,0,0,1,8,7,0,0,0,0,0,0,9174,10149,5500,5500,7,"AUTO",19900,0
818980,1,0.36,6,0.67,57,92000,52000,"P","P",89037,0,2,3,11,9,0,0,0,0,1,0,379915,499533,500,499,9,"AUTO",30800,0
26409,1,0.23,4,0.53,70,44000,40000,"L","T",4406,0,0,0,4,4,0,0,0,0,0,2,12279,88401,3500,559,4,"AUTO",24600,0
72439,1,0.33,2,1,21,71000,49000,"L","R",17748,0,0,2,4,4,0,0,0,0,0,0,226,17748,8500,8499,2,"AUTO",12500,0
694196,1,0.35,3,1,35,44000,35000,"A","R",201677,0,0,0,3,0,0,0,0,0,0,0,49582,201677,0,0,3,"AUTO",27100,0
874113,1,0.2,1,0.48,40,53000,33000,"P","P",176410,0,0,0,5,2,0,0,0,0,0,0,4270,176410,1000,540,5,"AUTO",24200,0
257349,1,0.65,2,0.99,40,46000,30000,"P","R",34298,0,0,0,9,6,0,0,0,1,0,0,652,34298,5500,5500,9,"AUTO",7000,0
817901,1,0.29,3,1,28,46000,30000,"L","P",137630,0,0,0,10,8,2,2,0,0,0,0,3541,137630,3500,2142,9,"AUTO",13400,1
301975,1,0.36,3,1,33,83000,54000,"L","R",4174,0,0,0,6,0,2,2,0,0,0,0,26821,28859,0,0,5,"AUTO",38000,0
786545,2,0.35,1,0.92,41,66000,52000,"P","P",31518,3,6,0,5,1,0,0,0,0,0,2,46538,120740,14000,12389,5,"AUTO",10400,0
127302,2,0.08,5,1,48,124000,91000,"P","P",58952,0,0,3,8,2,0,0,0,3,0,0,132,58952,1500,1499,1,"AUTO",5200,0
662418,1,0.38,2,0.71,24,72000,51000,"L","P",37253,0,0,0,12,11,0,0,0,0,0,0,226,37253,5000,2914,11,"AUTO",5900,0
515040,1,0.12,4,1,58,166000,145000,"P","P",70991,0,0,3,10,7,0,0,0,0,0,0,4238,70991,23500,1699,6,"AUTO",20800,0
511215,1,0.73,5,1,29,33000,25000,"L","R",1945,0,0,0,10,0,6,6,0,0,0,0,4282,116778,0,0,6,"AUTO",16000,0
261562,1,0.39,7,0.62,25,15000,9000,"L","R",8797,0,0,0,6,5,0,0,0,0,0,0,18558,8797,1500,14,6,"AUTO",36100,0
799043,2,0.15,2,1,39,165000,111000,"L","R",176901,0,4,0,5,0,0,0,0,0,0,0,162587,293882,0,0,4,"AUTO",13600,0
343571,1,0.31,2,1,58,121000,93000,"L","P",221482,0,0,0,7,6,0,0,0,0,0,0,120275,223520,2500,0,6,"AUTO",22000,0
106354,1,0.3,3,1,21,49000,38000,"A","T",3309,0,0,0,11,10,0,0,0,0,0,0,181174,227963,5500,4091,9,"AUTO",6600,0
751850,1,0.35,6,1,41,58000,48000,"L","P",45684,0,0,0,5,4,0,0,0,0,0,0,1439,73348,3500,307,5,"AUTO",34300,0
124119,1,0.49,6,0.99,53,31000,20000,"A","P",39577,0,0,0,9,9,0,0,0,0,0,0,58282,271888,12500,12499,9,"AUTO",7000,1
777414,1,0.3,4,1,30,61000,41000,"L","P",12697,0,0,0,3,3,0,0,0,0,0,0,11875,195669,1000,74,3,"AUTO",32100,0
737230,1,0.16,3,1,20,53000,42000,"P","P",3741,0,0,0,5,3,0,0,0,0,0,0,4947,3741,1000,999,3,"AUTO",19100,0
955570,1,0.31,5,1,19,62000,56000,"L","R",5883,0,0,0,12,0,0,0,0,0,0,0,240,5883,0,0,12,"AUTO",25300,0
92086,2,0.35,2,0.64,32,66000,42000,"L","R",21493,0,0,0,4,4,0,0,0,0,0,0,712,21493,3000,658,2,"AUTO",8900,0
190429,1,0.34,4,1,27,57000,48000,"P","R",92458,0,0,0,5,2,0,0,0,0,0,0,86523,92458,4000,1706,4,"AUTO",35700,0
466763,1,0.21,3,0.44,25,96000,63000,"A","P",25833,0,3,0,10,9,0,0,0,0,0,0,210338,211812,4000,172,2,"AUTO",12100,0
82482,1,0.06,4,0.91,42,178000,128000,"P","R",109588,0,0,0,9,1,0,0,0,0,0,2,11510,109588,19500,10472,6,"AUTO",7000,0
11029,1,0.12,5,0.62,50,62000,53000,"L","R",58096,0,0,0,10,4,0,0,0,3,0,0,2524,58096,1500,738,3,"AUTO",23100,0
543379,1,0.27,5,1,35,116000,94000,"P","R",25944,0,0,0,4,1,0,0,0,0,0,0,322342,340755,1000,202,2,"AUTO",14000,0
332412,1,0.37,7,1,19,9000,7000,"L","P",4426,0,0,0,10,8,0,0,0,0,0,0,1005,4426,3500,2185,5,"AUTO",8700,0
292813,1,0.02,5,1,51,114000,80000,"P","R",6190,0,0,0,2,1,0,0,0,0,0,0,10496,10944,73000,24794,1,"AUTO",19900,0
612620,2,0.34,2,1,50,169000,132000,"P","R",79312,0,0,0,4,0,0,0,0,0,0,0,904,161224,0,0,3,"AUTO",20700,0
89152,1,0.5,5,1,37,48000,33000,"A","T",222201,0,0,0,5,1,0,0,0,0,0,0,128041,408253,500,499,4,"AUTO",18700,0
884371,1,0.38,5,1,57,61000,54000,"L","P",89241,0,0,3,2,0,0,0,0,2,3,0,109561,266784,0,0,2,"AUTO",36000,0
477375,1,0.23,6,0.68,35,26000,19000,"P","R",16773,0,0,0,13,9,0,0,0,0,0,0,2304,16773,500,426,11,"AUTO",22500,0
392828,1,0.15,1,0.71,37,155000,139000,"L","P",6335,0,0,2,11,9,0,0,0,0,0,0,15257,17733,5000,3032,9,"AUTO",32600,0
943204,1,0.72,7,0.96,46,45000,40000,"A","T",176024,0,0,0,6,5,0,0,0,0,0,0,1225,176024,5500,213,6,"AUTO",20200,0
242542,1,0.5,6,0.68,30,6000,5000,"L","R",4167,0,2,0,9,8,0,0,0,0,0,2,104591,126457,4000,2324,7,"AUTO",37200,1
441380,1,0.01,4,1,56,151000,95000,"P","R",107355,0,0,1,6,3,0,0,0,0,0,0,157545,417673,4000,0,5,"AUTO",36200,0
775248,2,0.26,4,0.68,18,65000,57000,"L","R",21481,0,0,0,5,5,0,0,0,0,0,0,3463,21481,4500,1238,4,"AUTO",16800,0
739865,1,0.36,5,1,36,54000,46000,"A","P",147650,0,0,0,6,2,0,0,0,0,0,0,91206,223901,2000,0,5,"AUTO",6000,0
817172,2,0.38,7,1,22,41000,36000,"A","R",1502,2,2,0,11,9,0,0,0,0,0,0,24672,1502,7000,2625,9,"AUTO",33000,0
504085,1,0.36,4,1,24,21000,14000,"L","R",5127,0,0,0,10,9,0,0,0,0,0,0,4075,5127,2500,734,9,"AUTO",10600,0
263937,1,0.39,4,1,18,51000,30000,"A","P",1907,0,0,0,4,0,0,0,0,0,0,0,48912,48947,0,0,4,"AUTO",13600,0
441044,1,0.46,4,0.95,30,27000,20000,"L","R",5003,0,0,0,9,8,0,0,0,0,0,1,7006,5003,13000,2175,8,"AUTO",26900,0
442077,1,0.18,6,1,41,30000,19000,"P","R",7820,0,2,0,2,0,0,0,0,4,0,0,4993,7820,0,0,2,"AUTO",10900,0
275513,1,0.34,4,1,56,29000,25000,"L","R",230131,0,0,0,8,4,0,0,0,0,0,0,12976,230131,25000,16471,6,"AUTO",5800,0
432652,1,0.32,1,1,67,89000,51000,"L","R",222066,0,0,0,5,4,0,0,0,0,0,0,1343,222066,500,0,5,"AUTO",28000,0
363252,1,0.32,3,0.93,59,86000,78000,"P","R",179448,0,0,0,5,2,0,0,0,0,0,0,999,238443,2500,0,5,"AUTO",25100,0
707425,1,0.62,4,1,24,69000,55000,"A","R",89709,0,0,0,4,1,0,0,0,0,0,0,844,89709,8500,8500,4,"AUTO",31700,0
633887,2,0.42,2,1,21,42000,31000,"L","P",18686,0,0,0,4,4,0,0,0,0,0,0,23396,18686,500,0,4,"AUTO",35200,0
7106,1,0.36,4,0.93,33,73000,40000,"L","T",36676,4,4,0,7,4,2,2,0,0,0,0,2395,36676,1500,284,4,"AUTO",10000,0
768589,1,0.39,7,0.73,56,34000,20000,"L","R",200502,0,0,0,5,3,0,0,0,0,0,0,97576,230919,2000,0,5,"AUTO",36900,0
35196,1,0.05,4,0.65,49,112000,93000,"P","P",88776,0,1,0,5,3,0,0,0,0,0,0,17955,88776,2500,153,5,"AUTO",8900,0
696110,1,0.5,7,0.9,26,5000,3000,"A","T",248,0,0,0,1,0,0,0,0,0,0,0,235744,297169,0,0,1,"AUTO",24100,0
52817,1,0.37,2,0.9,43,24000,18000,"A","P",50633,0,2,0,4,2,0,0,0,0,1,0,98178,114179,1000,695,1,"AUTO",32700,0
367382,1,0.17,5,0.93,41,70000,45000,"L","R",5012,0,0,0,9,8,0,0,0,0,0,0,13204,91201,500,214,7,"AUTO",7300,0
15603,1,0.33,2,1,28,55000,48000,"L","R",98760,0,0,0,4,3,0,0,0,0,0,0,12825,98760,10500,10500,4,"AUTO",19600,0
624260,1,0.48,7,1,52,44000,36000,"P","R",12318,1,1,0,9,0,0,0,0,0,0,0,10192,12318,0,0,4,"AUTO",10000,1
564092,1,0.36,4,0.72,29,125000,102000,"A","R",32260,0,0,0,8,8,0,0,0,0,0,0,4454,302749,500,128,7,"AUTO",23200,0
173158,1,0.34,7,1,29,104000,62000,"L","R",114958,0,0,0,7,6,2,2,0,0,0,0,117950,120610,500,386,7,"AUTO",6900,0
339518,2,0.27,3,0.48,18,91000,61000,"L","R",10213,0,0,0,10,10,0,0,0,0,0,0,2862,98785,2000,2000,4,"AUTO",27700,0
325406,1,0.31,4,0.96,24,75000,61000,"A","P",247900,0,2,2,4,2,0,0,2,0,0,0,114985,247900,9000,9000,4,"AUTO",17500,1
830736,2,0.33,6,1,20,7000,3000,"L","T",3163,0,0,0,4,4,0,0,0,0,0,0,2508,3163,2000,1087,3,"AUTO",13100,0
524499,1,0.39,6,0.96,40,71000,57000,"A","R",117672,0,0,0,8,6,2,2,0,0,1,0,20069,235866,1000,517,7,"AUTO",32500,0
883206,1,0.3,3,1,22,49000,38000,"L","R",118174,0,0,0,3,3,0,0,0,0,0,0,11006,130877,5000,1574,2,"AUTO",18400,0
68528,2,0.39,4,0.89,20,13000,12000,"A","R",24356,0,0,0,6,5,0,0,0,0,1,0,2768,24356,6500,6499,2,"AUTO",21800,0
669068,1,0.26,3,0.94,19,66000,45000,"L","P",3238,0,0,0,10,9,0,0,0,0,0,0,20083,236859,32000,3474,10,"AUTO",5800,0
886931,1,0.5,7,1,18,49000,43000,"L","P",94066,0,0,2,12,5,0,0,0,0,1,0,2785,94066,3000,1963,11,"AUTO",9300,0
37585,1,0.36,3,1,40,121000,92000,"L","P",147590,0,0,0,7,7,0,0,0,0,0,0,174,147590,16000,0,6,"AUTO",17900,0
490476,1,0.24,6,1,22,89000,64000,"L","R",44120,0,3,1,6,6,0,0,0,3,0,0,1749,446201,11500,8458,6,"AUTO",21300,1
298282,1,0.53,3,0.8,48,27000,17000,"P","T",47710,0,0,0,5,2,1,1,0,0,1,0,26975,47710,14000,14000,5,"AUTO",9900,0
525,1,0.12,4,0.9,38,44000,40000,"L","P",9678,2,6,0,6,4,2,2,0,1,0,0,198727,238439,1000,873,6,"AUTO",16000,0
372298,1,0.17,5,1,21,99000,79000,"L","R",76432,0,0,0,9,0,0,0,0,0,0,0,6340,76432,0,0,8,"AUTO",33600,0
33302,1,0.03,1,0.98,76,98000,87000,"L","R",249494,0,0,0,5,2,0,0,0,0,0,0,25531,249494,4000,94,4,"AUTO",17400,0
679996,1,0.22,3,1,48,68000,49000,"L","R",13309,0,0,0,7,6,0,0,0,0,0,0,228842,240095,44000,27876,6,"AUTO",38700,0
326409,2,0.32,7,1,18,45000,35000,"L","R",68389,0,0,0,13,8,0,0,0,0,0,0,81088,186614,10000,679,10,"AUTO",39900,0
877855,1,0.37,4,0.81,18,36000,23000,"L","T",495,4,4,2,9,2,0,0,0,0,1,2,176583,184279,12000,9599,8,"AUTO",28300,0
368703,2,0.15,6,1,20,7000,6000,"L","R",14492,0,0,2,14,6,0,0,0,0,0,0,10371,14492,3500,3500,5,"AUTO",32000,1
325937,1,0.4,7,1,61,95000,64000,"P","R",241423,0,0,0,10,7,0,0,1,6,1,1,4260,241423,3500,1944,6,"AUTO",30400,0
542810,1,0.31,7,1,50,62000,47000,"P","T",3329,0,0,2,1,1,0,0,0,5,0,0,20569,3329,5500,4590,0,"AUTO",38600,0
895171,1,0.04,1,0.47,40,51000,31000,"L","T",196809,1,1,0,3,1,0,0,0,0,0,0,740,196809,11000,11000,3,"AUTO",20800,0
919918,2,0.47,5,1,28,53000,33000,"L","P",294,0,0,0,8,6,0,0,0,0,0,0,155106,383784,4500,1435,6,"AUTO",5900,0
342460,1,0.38,5,1,21,58000,35000,"L","R",57435,0,0,0,13,5,0,0,0,2,0,0,0,103467,15500,15499,8,"AUTO",31900,0
69162,1,0.16,4,1,43,133000,110000,"L","R",169446,0,0,0,12,7,0,0,0,0,0,0,23597,458536,8000,0,12,"AUTO",29100,0
691398,2,0.06,5,0.68,55,57000,44000,"P","T",16338,0,0,0,8,7,0,0,0,0,0,0,42445,89152,2500,237,6,"AUTO",14700,0
277881,1,0.32,4,0.62,31,27000,22000,"P","R",41199,0,0,0,7,6,0,0,0,0,0,0,14205,41199,3500,1136,6,"AUTO",11000,0
894829,1,0.44,5,0.63,32,128000,113000,"L","P",51957,0,0,0,13,9,0,0,0,0,0,0,249633,250191,9000,3750,11,"AUTO",28000,0
862456,1,0.16,4,0.59,42,165000,134000,"P","R",5778,2,2,4,2,1,1,1,0,5,6,4,13600,5778,1000,828,2,"AUTO",15300,0
930789,1,0.12,6,0.55,41,163000,143000,"L","R",9711,0,0,0,6,5,0,0,0,0,0,0,1299,86493,5500,3916,5,"AUTO",19500,0
924093,1,0.34,4,1,47,80000,53000,"L","R",9300,6,6,3,9,7,0,0,2,2,0,0,20704,9300,3000,2999,8,"AUTO",32800,0
286117,1,0.07,5,0.79,28,111000,92000,"L","R",33459,0,3,0,12,4,0,0,0,0,0,0,321872,746506,12500,7440,12,"AUTO",17000,0
990574,1,0.62,5,1,18,62000,39000,"A","P",748,0,0,2,12,0,0,0,0,4,0,0,155246,157655,0,0,11,"AUTO",26500,1
858449,1,0.26,1,1,24,21000,15000,"L","T",209323,1,2,0,4,3,0,0,0,0,0,0,220116,229952,8000,5193,4,"AUTO",27000,0
915891,1,0.58,7,1,20,9000,6000,"L","P",25449,0,0,0,6,5,0,0,0,0,0,0,29514,40185,500,499,5,"AUTO",31600,0
176053,2,0.18,3,1,18,107000,70000,"L","R",7494,0,0,2,9,8,0,0,0,0,0,0,0,28288,3000,0,8,"AUTO",34500,0
915770,1,0.07,4,0.79,44,55000,42000,"P","R",147368,0,0,0,5,2,0,0,0,0,0,0,338607,353808,5000,842,4,"AUTO",12000,0
176231,1,0.16,1,0.57,41,136000,113000,"L","R",213362,0,0,0,6,0,0,0,0,0,0,0,1050,213362,0,0,5,"AUTO",36900,0
598835,1,0.74,7,1,54,70000,49000,"A","R",2200,4,10,3,4,3,1,1,0,0,0,0,6680,147577,2000,738,3,"AUTO",36800,0
644004,1,0.4,7,1,40,45000,27000,"P","P",63434,0,0,0,5,5,0,0,0,0,0,0,28825,141146,7000,75,4,"AUTO",22200,0
916486,1,0.21,5,0.98,28,30000,17000,"A","P",91626,0,3,0,10,9,0,0,0,0,0,1,3486,91626,19000,18845,8,"AUTO",37600,0
349218,1,0.27,5,0.86,21,67000,47000,"A","P",64713,0,3,0,10,6,0,0,0,0,1,0,23854,394250,2500,19,9,"AUTO",24000,0
718234,2,0.33,3,1,33,49000,41000,"A","P",110911,2,3,0,11,9,0,0,0,0,0,0,2411,110911,20000,17115,8,"AUTO",18000,0
741219,1,0.36,6,1,43,32000,24000,"P","R",97494,0,2,0,6,5,3,3,0,0,0,0,695,97494,19000,18087,1,"AUTO",18400,0
513631,1,0.22,2,0.57,18,65000,38000,"L","R",197,0,0,0,3,3,0,0,0,0,0,0,5710,197,8000,1599,2,"AUTO",35200,0
843077,1,0.37,5,1,42,43000,32000,"P","R",130587,0,0,0,10,0,0,0,0,0,0,0,17371,130587,0,0,8,"AUTO",35800,0
970422,1,0.29,5,1,63,36000,23000,"P","R",86301,0,0,0,6,0,0,0,0,0,0,0,2043,86301,0,0,6,"AUTO",36200,0
510807,1,0.48,3,1,23,43000,30000,"A","R",44232,0,2,0,12,7,0,0,0,0,2,0,1912,44232,5000,5000,12,"AUTO",28800,1
451036,1,0.02,1,0.64,20,30000,22000,"A","P",7568,1,1,0,7,6,0,0,0,0,0,0,11186,422006,3000,2999,6,"AUTO",19900,0
86992,1,0.37,4,1,54,71000,63000,"A","R",81743,0,0,0,6,5,0,0,0,0,0,0,238892,436936,10000,143,5,"AUTO",27900,0
886884,1,0.14,2,0.74,30,61000,50000,"L","P",8914,3,3,2,8,7,0,0,0,0,0,4,6942,8914,1500,563,7,"AUTO",8700,0
919636,1,0.37,7,1,26,48000,37000,"A","R",24457,0,0,0,5,4,0,0,0,0,0,4,15023,24457,10000,673,4,"AUTO",23400,1
39088,1,0.18,2,1,56,145000,109000,"P","R",188878,0,0,0,5,3,1,1,0,0,0,0,9304,188878,500,65,1,"AUTO",33400,0
244027,1,0.4,7,1,42,49000,41000,"A","R",1000,0,0,0,4,0,0,0,0,0,0,0,16283,1000,0,0,4,"AUTO",15000,0
269450,1,0.11,5,1,46,54000,34000,"L","P",131800,0,0,0,8,7,0,0,0,0,0,0,2288,131800,1500,0,7,"AUTO",32900,0
585204,1,0.42,2,1,46,70000,59000,"P","R",15687,0,0,0,6,6,0,0,0,0,0,0,9035,117735,10000,5573,5,"AUTO",25000,0
528895,1,0.37,5,0.97,61,57000,44000,"L","R",37312,0,0,0,10,9,0,0,0,0,0,0,4496,37312,2000,19,8,"AUTO",15100,0
471816,1,0.06,4,1,64,173000,136000,"P","R",89672,0,0,1,8,2,0,0,0,5,6,2,31541,89672,500,499,7,"AUTO",22900,0
210291,1,0.44,2,0.93,71,57000,50000,"P","P",73747,0,0,0,5,2,0,0,0,0,0,0,93,73747,1000,634,4,"AUTO",23200,0
234856,1,0.12,1,0.95,26,93000,78000,"P","T",81469,0,0,0,6,1,0,0,0,0,0,0,1431,178361,70500,0,5,"AUTO",28400,0
957413,2,0.06,2,0.79,52,66000,58000,"L","R",42005,0,0,0,9,8,0,0,0,0,0,0,143690,160388,500,0,5,"AUTO",13900,0
800286,1,0.89,3,1,24,11000,9000,"L","P",69266,0,0,0,9,8,0,0,0,0,0,0,642,69266,10000,9999,7,"AUTO",32900,0
927000,1,0.1,5,1,24,89000,54000,"L","R",912,0,0,0,4,4,0,0,0,0,0,0,2479,2766,1000,185,3,"AUTO",29900,0
942396,1,0.03,5,0.64,55,158000,95000,"L","R",145500,0,0,0,10,9,1,1,0,0,4,0,84952,252331,1000,1000,9,"AUTO",19500,0
866147,1,0.37,1,0.99,64,39000,33000,"L","P",229586,0,0,0,2,2,0,0,0,0,0,0,82932,229586,1000,199,2,"AUTO",22500,0
687033,1,0.32,1,1,25,34000,26000,"L","P",3732,0,0,3,12,1,0,0,0,0,0,0,1133,3732,500,500,11,"AUTO",18200,0
576019,1,0.23,7,0.92,46,38000,29000,"L","R",162082,0,0,0,9,9,0,0,0,0,0,0,3191,162082,4500,4499,6,"AUTO",6700,0
483249,2,0.61,7,1,37,120000,87000,"L","R",80422,0,0,0,7,3,0,0,0,0,0,0,182061,241634,4500,4303,7,"AUTO",38500,0
762326,1,0.11,4,1,34,71000,40000,"P","R",92747,0,0,0,8,7,0,0,0,0,0,0,36483,92747,1500,1499,7,"AUTO",24900,0
477934,1,0.71,5,1,24,29000,26000,"A","R",42515,0,0,0,13,0,0,0,0,0,0,0,487,42515,0,0,5,"AUTO",36600,0
217742,1,0.41,2,1,22,46000,37000,"L","R",69236,0,0,0,14,7,1,1,0,0,0,0,18214,69236,1000,1000,12,"AUTO",14400,0
73002,2,0.93,7,1,20,57000,47000,"L","R",65417,0,0,0,14,1,0,0,0,4,0,0,16029,65417,11500,2461,4,"AUTO",34600,0
612745,1,0.27,4,1,74,65000,48000,"L","R",209503,0,0,0,9,8,0,0,0,0,0,0,1937,209503,20500,0,8,"AUTO",7900,0
17609,1,0.19,4,0.41,23,102000,61000,"L","R",80195,0,0,0,7,1,0,0,0,0,0,0,348712,351122,1000,42,6,"AUTO",37000,0
987663,1,0.69,3,1,46,135000,121000,"L","R",71733,0,0,0,8,7,0,0,0,0,0,0,5636,71733,1000,233,6,"AUTO",32400,0
171849,1,0.68,3,0.81,25,20000,15000,"A","R",3286,0,0,2,9,7,0,0,0,0,0,0,102791,135717,8000,370,8,"AUTO",11200,0
41223,1,0.37,6,0.55,41,49000,28000,"P","T",150484,0,0,0,4,3,0,0,0,0,0,0,19797,298810,10000,0,4,"AUTO",28700,0
87168,2,0.35,2,1,42,141000,85000,"L","P",207180,0,0,0,6,5,0,0,0,0,0,0,169553,222625,1000,254,5,"AUTO",6000,0
524230,1,0.18,2,1,29,71000,62000,"P","R",5037,5,5,0,6,4,0,0,0,2,0,0,476,5037,1000,920,5,"AUTO",16700,1
768570,2,0.86,5,1,33,5000,3000,"A","P",91430,0,3,0,3,0,0,0,0,0,0,0,0,91430,0,0,2,"AUTO",29700,1
171765,1,0.24,5,1,41,41000,23000,"P","R",105348,0,0,0,10,4,0,0,0,0,0,0,5185,105348,7000,5378,8,"AUTO",33300,0
419911,2,0.88,5,1,18,41000,37000,"L","R",61885,0,0,0,12,10,0,0,0,0,0,0,142332,143289,6000,10,9,"AUTO",5200,0
538582,1,0.2,3,1,34,53000,45000,"P","R",38993,4,4,0,8,7,0,0,0,0,0,0,41053,95593,2500,1050,5,"AUTO",33500,0
78517,2,0.73,7,1,56,41000,34000,"A","R",153436,0,0,0,8,8,4,4,0,0,0,0,1329,153436,1000,660,7,"AUTO",18900,0
830111,2,0.36,4,1,20,43000,37000,"A","P",217,0,0,0,10,9,0,0,0,0,1,0,17296,18248,24000,24000,10,"AUTO",30800,0
273147,1,0.55,4,1,22,89000,51000,"A","R",66017,0,2,0,2,1,0,0,0,0,0,0,12889,66017,16500,0,2,"AUTO",36400,0
972394,2,0.36,4,1,32,30000,23000,"L","T",19125,0,0,0,9,5,0,0,0,0,0,0,103331,114664,2500,538,5,"AUTO",22900,0
929709,1,0.04,4,1,36,38000,25000,"L","T",61355,1,4,0,12,7,5,5,0,0,0,0,5415,61355,39000,23161,11,"AUTO",19400,0
919812,1,0.26,2,0.54,54,79000,45000,"P","P",81776,0,0,0,5,2,0,0,0,0,0,0,5320,118776,1000,187,5,"AUTO",15800,0
287197,1,0.09,5,0.43,24,51000,41000,"P","P",54104,3,3,0,7,6,0,0,0,0,0,2,16262,54104,41500,41499,6,"AUTO",14300,1
980252,1,0.37,2,1,49,15000,11000,"L","R",192634,0,0,0,9,4,0,0,0,0,0,0,134209,192634,9000,578,7,"AUTO",18100,0
785840,1,0.51,2,1,78,52000,35000,"P","R",68345,0,4,0,10,8,0,0,0,0,0,0,77986,120326,2000,1962,8,"AUTO",28100,0
612590,2,0.34,5,1,29,32000,27000,"A","R",29149,0,0,0,8,7,0,0,0,0,0,0,12270,29149,4000,3999,6,"AUTO",8400,0
777539,1,0.12,4,1,53,173000,122000,"L","R",5887,5,11,2,6,6,2,2,0,0,0,0,2370,43558,11000,0,5,"AUTO",20100,0
276394,1,0.28,2,0.67,45,46000,39000,"L","R",2824,2,6,0,6,2,0,0,0,0,0,0,96744,204328,10500,10499,6,"AUTO",25900,0
271388,1,0.35,7,0.66,21,45000,37000,"L","P",18617,0,0,0,4,0,0,0,0,0,4,0,187551,213357,0,0,3,"AUTO",24200,0
884376,1,0.43,7,0.9,19,20000,16000,"L","R",97966,0,0,0,6,6,0,0,0,0,0,0,92223,97966,1000,308,5,"AUTO",33400,0
619577,1,0.9,2,1,22,16000,13000,"A","R",140586,0,0,0,10,7,0,0,2,0,4,0,11201,140586,30500,0,8,"AUTO",10500,1
302119,1,0.31,6,1,53,75000,67000,"L","R",8975,0,0,0,6,4,0,0,0,0,0,0,12442,76866,14000,13999,2,"AUTO",25200,0
823435,1,0.51,7,1,49,52000,31000,"A","T",62607,0,0,0,7,6,2,2,0,0,0,0,13095,62607,7500,0,7,"AUTO",27100,0
519997,1,0.7,4,0.84,23,66000,50000,"L","R",1678,0,0,0,4,0,0,0,0,0,0,0,11282,1678,0,0,3,"AUTO",21800,0
995348,1,0.35,4,1,35,41000,30000,"L","R",15291,0,0,0,13,4,0,0,0,0,0,0,3933,15291,2000,835,12,"AUTO",20800,0
597537,1,0.35,3,0.51,54,159000,108000,"A","R",167536,0,0,0,4,3,0,0,0,0,0,0,267279,271069,5500,5500,4,"AUTO",6300,0
861852,1,0.39,2,1,68,121000,109000,"L","R",183763,0,0,0,6,5,0,0,0,0,0,0,3337,183763,1000,192,5,"AUTO",29700,0
367759,2,0.22,4,1,19,85000,57000,"L","P",97621,0,0,0,14,7,0,0,0,0,0,0,144456,147730,8000,3251,3,"AUTO",12200,0
496428,1,0.31,5,1,42,129000,79000,"L","R",132529,0,0,0,4,2,0,0,0,0,0,0,48014,329277,6000,2614,3,"AUTO",29300,0
204153,1,0.33,6,1,75,149000,132000,"P","R",24320,0,0,0,3,3,1,1,0,0,0,0,0,321788,2000,1438,3,"AUTO",27300,0
177656,1,0.49,2,0.92,36,37000,26000,"L","R",21923,0,0,0,3,0,0,0,0,0,0,0,162379,328787,0,0,3,"AUTO",18900,0
210892,1,0.39,7,1,47,145000,125000,"L","R",4782,0,0,0,10,8,0,0,0,0,0,0,16024,4782,16000,0,8,"AUTO",29600,0
262080,1,0.6,7,1,18,88000,55000,"P","P",83421,0,0,0,4,3,0,0,0,0,0,0,104480,109436,4500,4499,1,"AUTO",14900,0
587929,1,0.25,3,1,46,79000,68000,"L","P",35046,0,0,0,5,4,0,0,0,0,0,0,137982,227557,5500,0,4,"AUTO",21000,0
